commit_object_id,event_id,message_text,cm_type,cm_scope,cm_breaking,category
87187,87185,"test(check): fixes logic issue made evident by the latest fix(git) commit

git was failing with ""fatal: ambiguous argument 'master..master': unknown revision or path not in the working tree"". git `master` branch doesn't exist unless there is at least one ""initial"" commit or when only the PR branch has been cloned (e.g. CI).",test,check,False,tech_debt
87195,87193,"fix(git): Improves error checking in get_tags

`git tag` is has return code of zero whether or not tags exist so we should always expect the code to be zero.",fix,git,False,bug_fixes
87453,87451,"feat(bump): make increment option case insensitive

Use str.upper to pre-process the input of --increment",feat,bump,False,feature_work
87870,87868,fix alignment,other,,False,other
87878,87876,"Darwin not working, trying macOs",other,,False,other
89050,89048,bug fix: Title,other,,False,other
89465,89463,fix(ConventionalCommitsCz): cz's schema validates the whole commit message now,fix,ConventionalCommitsCz,False,bug_fixes
90594,90592,test: Checking that warnings are risen,test,,False,tech_debt
90602,90600,"Merge pull request #1 from mmartinortiz/fix-ignore-packages-that-are-not-plugins

fix: Ignore packages that are not plugins",other,,False,other
91397,91395,docs(check): add a notice that comment in git message will be ignored,docs,check,False,docs
91775,91773,ci(github-actions): add back 3.7 runner to pythonpackage,ci,github-actions,False,tech_debt
91874,91872,feat: pre-release seperated changelog,feat,,False,feature_work
92508,92506,fix(scripts/test): excluding venv folder from pydocstyle checks,fix,scripts/test,False,bug_fixes
94797,94795,feat(prompt): add keyboard shortcuts with config option,feat,prompt,False,feature_work
94826,94824,style: formatting,style,,False,tech_debt
95274,95272,refactor(git): use date as a function in GitTag to easily patch,refactor,git,False,tech_debt
97655,97653,test: correct yaml load warning,test,,False,tech_debt
98132,98130,Merge remote-tracking branch 'origin/Update_read_configuration_mode' into Update_read_configuration_mode,other,,False,other
101753,101751,fix(cz_customize): make schema_pattern customiziable through config for cz_customize,fix,cz_customize,False,bug_fixes
103547,103545,"Revert ""refactor: wrap_stdio""

This reverts commit f7f80bbe0c8693a2fff2f3dfc5b2510f0cda00af.",other,,False,other
104500,104498,build(poetry): lock decli to > 0.5.2,build,poetry,False,tech_debt
104516,104514,docs(init): remove unneeded TODO (the feature has been implemented),docs,init,False,docs
104524,104522,"feat(init): enable setting up pre-commit hook through ""cz init""",feat,init,False,feature_work
104828,104826,"refactor(config): drop ""files"" configure support. Please use ""version_files"" instead

BREAKING CHANGE:

#82",refactor,config,False,tech_debt
106181,106179,Update customization.md,other,,False,other
106913,106911,"build(dependencies): remove typing dependency

The typing module is included in stdlib since Python 3.5.",build,dependencies,False,tech_debt
107529,107527,"feat(commands/bump): add ""--check-consistency"" optional

check whether the versions defined in commitizen config and version file
are consistent",feat,commands/bump,False,feature_work
107622,107620,docs(tutorials/github_actions): fix workflow to not skip commits with bump word,docs,tutorials/github_actions,False,docs
107806,107804,fix(changelog): generate today's date when using an unreleased_version,fix,changelog,False,bug_fixes
108062,108060,refactor(cli): reorder commands,refactor,cli,False,tech_debt
108110,108108,docs(config): add changlog_file a config option,docs,config,False,docs
108738,108736,refactor(commands/init): fix typo,refactor,commands/init,False,tech_debt
109006,109004,docs(changelog): update information about using changelog command,docs,changelog,False,docs
109448,109446,fix(cz/customize): add error handling when customize detail is not set,fix,cz/customize,False,bug_fixes
110340,110338,"feat(cz/conventinal_commits): add changelog_map, changelog_pattern and implement process_commit",feat,cz/conventinal_commits,False,feature_work
110396,110394,style(cli): fix flake8 issue,style,cli,False,tech_debt
111385,111383,docs(config): add changlog_file a config option,docs,config,False,docs
111700,111698,fix(git): remove breakline in the return value of find_git_project_root,fix,git,False,bug_fixes
112467,112465,test(github_action): wrong tset,test,github_action,False,tech_debt
112494,112492,"feat(commands/version): enable showing both project and installed commitizen version through version command

#73",feat,commands/version,False,feature_work
112550,112548,style(focs): fix style warn by mdlint,style,focs,False,tech_debt
112707,112705,feat(config): add init_empty_config_file,feat,config,False,feature_work
112893,112891,refactor(config): use add_path instead of directly assigning _path,refactor,config,False,tech_debt
113532,113530,"feat(config): add deprecation warning for loading config from ini files

#55",feat,config,False,feature_work
113628,113626,correcting style mistake,other,,False,other
113678,113676,added reference for where handler code came from,other,,False,other
114276,114274,"feat: new 'git-cz' entrypoint

Add 'git-cz' entrypoint in user's PATH.
Project can now be invoked as 'git cz'.
Fixes #60",feat,,False,feature_work
114953,114951,"docs(customization): description for inheriting CzException

#46",docs,customization,False,docs
115022,115020,feat(commands/commit): abort commit if there is nothing to commit,feat,commands/commit,False,feature_work
115424,115422,"feat(commit): make style configurable for commit command

#37",feat,commit,False,feature_work
115432,115430,"fix(cz): remove breakpoint

#37",fix,cz,False,bug_fixes
115440,115438,"feat(config): parse style in config

#37",feat,config,False,feature_work
115530,115528,"docs(config): update for default color change

#37",docs,config,False,docs
116271,116269,"feat: added argument yes to bump in order to accept questions

* removed unused functions
* changed travis to use script test instead of command",feat,,False,feature_work
101676,101674,Add Homebrew Instructions,other,,False,other
102231,102229,feat(cz_check): cz check can read commit message from pipe,feat,cz_check,False,feature_work
103531,103529,fix(commands/commit): check cz commit msg,fix,commands/commit,False,bug_fixes
104012,104010,docs(README): fix link to documentation,docs,README,False,docs
104241,104239,"fix(git): use double quotation mark in get_tags

this bug affects windows users, by adding a single quotation
in front of the tag",fix,git,False,bug_fixes
104620,104618,feat(conventional_commits): use and proper support for conventional commits v1.0.0,feat,conventional_commits,False,feature_work
106525,106523,style: reformat,style,,False,tech_debt
106766,106764,docs: fix typo,docs,,False,docs
107207,107205,build(poetry): add pydocstyle as dev dependecies,build,poetry,False,tech_debt
107239,107237,"docs(tutorials/github_actions): add pypa/gh-action-pypi-publish as reference

#161",docs,tutorials/github_actions,False,docs
107416,107414,feat(changelog): add support for `message_hook` method,feat,changelog,False,feature_work
107966,107964,"refactor(commands/changelog): use jinja2 template instead of string concatenation to build changelog

* install jinja2
* use named caputure group for changelog_pattern",refactor,commands/changelog,False,tech_debt
108134,108132,refactor(changelog): rename category to change_type to fit 'keep a changelog',refactor,changelog,False,tech_debt
108142,108140,refactor(changelog): use functions from changelog.py,refactor,changelog,False,tech_debt
108633,108631,Adding a shell return code to cmd output for simplify command results checking,other,,False,other
109014,109012,docs(bump): add information about changelog,docs,bump,False,docs
109496,109494,style: remove unused import,style,,False,tech_debt
111430,111428,"refactor(git): Change get_commits into returning commits instead of lines of messsages

#53",refactor,git,False,tech_debt
111792,111790,"ci(scripts/publish): remove github_token check

it's no longer needed due to the removal of mkdocs",ci,scripts/publish,False,tech_debt
112534,112532,feat(commands/version): add --verbose to show both versions,feat,commands/version,False,feature_work
112635,112633,feat(cli): add init command into cli,feat,cli,False,feature_work
112715,112713,fix(commands/init): fix init commands cannot create config file,fix,commands/init,False,bug_fixes
112796,112794,"build(deps-dev): update mypy requirement from ^0.760 to ^0.761

Updates the requirements on [mypy](https://github.com/python/mypy) to permit the latest version.
- [Release notes](https://github.com/python/mypy/releases)
- [Commits](https://github.com/python/mypy/compare/v0.760...v0.761)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>",build,deps-dev,False,tech_debt
112885,112883,refactor(all): replace all the _settings invoke with settings.update,refactor,all,False,tech_debt
113030,113028,"fix(cli): overwrite ""name"" only when it's not given

#97",fix,cli,False,bug_fixes
113670,113668,"#issue67
created handler for readonly files/dirs to be passed to shutil.rmtree(). will change permissions and retry operation if readonly dir/file found.",other,,False,other
115116,115114,refactor(command/version): use out.write instead of out.line,refactor,command/version,False,tech_debt
115180,115178,"refactor(cli): add back --version and remove subcommand required constraint

these changes will apply when move into 2.0",refactor,cli,False,tech_debt
116381,116379,"fix(bump): prefixes like docs, build, etc no longer generate a PATCH",fix,bump,False,bug_fixes
116453,116451,refactor(commit): moved most of the commit logic to the commit command,refactor,commit,False,tech_debt
116565,116563,docs: mkdocs documentation,docs,,False,docs
116634,116632,docs: added new changelog,docs,,False,docs
116763,116761,fix : fix config file not work for cz,other,,False,other
116868,116866,"feat: py3 only, tests and conventional commits 1.0

more tests
pyproject instead of Pipfile
questionary instead of whaaaaat (promptkit 2.0.0 support)",feat,,False,feature_work
368,366,docs(mkdocs.yml): enable code copy button in Material theme,docs,mkdocs.yml,False,docs
491,489,"test(git): address review feedback for get_filenames_in_commit tests

- Add a prior commit to verify only the last commit's files are returned
- Use strict equality assertion instead of in",test,git,False,tech_debt
2006,2004,fix: revert,fix,,False,bug_fixes
3300,3298,refactor(tags): extract version resolution method,refactor,tags,False,tech_debt
3422,3420,"test: enable ruff rule PT006 and PT007

It turns out that I just had to run uv run ruff check --fix --unsafe-fixes",test,,False,tech_debt
3574,3572,test: replace os.path with pathlib Path,test,,False,tech_debt
4059,4057,"test: add match parameter to pytest.warns to resolve PT030 (#1828)

Co-authored-by: 余翰承 <hankyu@yuhanchengdeMacBook-Air.local>",test,,False,tech_debt
4368,4366,docs(READMD.md): add star history to README,docs,READMD.md,False,docs
4927,4925,"fix(pre-commit-hooks): some `""` consistency in the file",fix,pre-commit-hooks,False,bug_fixes
5440,5438,test(version_schemes): replace match with strict string assertions,test,version_schemes,False,tech_debt
5619,5617,fix(config): include pyproject.toml in multi config file warning,fix,config,False,bug_fixes
6568,6566,docs: add commitizen-tools logo to our docs site,docs,,False,docs
7495,7493,"fix(config): improve warning message clarity for multiple config files

Co-authored-by: Tim Hsiung <bear890707@gmail.com>",fix,config,False,bug_fixes
9278,9276,test(warnings): ignore our own legit warnings,test,warnings,False,tech_debt
11841,11839,fix: update the unit test to comply with recent changes,fix,,False,bug_fixes
12293,12291,refactor(cargo_provider): cleanup and get rid of potential type errors,refactor,cargo_provider,False,tech_debt
12301,12299,"docs(exit-codes): general update

docs(exception): add comment for updating exit code doc",docs,exit-codes,False,docs
12317,12315,"fix(git): replace lstrip with strip for compatibility issue

#1032",fix,git,False,bug_fixes
12365,12363,refactor(cli): reword command help and capitalize the first characters,refactor,cli,False,tech_debt
12686,12684,style(ruff): enable S101 check to avoid assert usage in production code,style,ruff,False,tech_debt
12758,12756,style: remove Python 3.9 compatible code,style,,False,tech_debt
13203,13201,build: update dev dependencies,build,,False,tech_debt
13211,13209,refactor(changelog): raise NotAllow when file_name not passed instead of using assert,refactor,changelog,False,tech_debt
13391,13389,"docs(exit-codes): general update

docs(exception): add comment for updating exit code doc",docs,exit-codes,False,docs
